node,community
6189719057,105
6189719058,105
6189719062,105
6189719063,105
6189719064,105
6189719065,105
6189719068,105
6189719069,105
6189719072,105
6189719073,105
6189719075,105
6189719076,105
6189719078,105
6189719079,105
6189719084,105
6189719085,105
6189719086,105
6189719088,105
6189719089,105
6189719093,105
6189719094,105
6189719099,105
6189719102,105
6189719103,105
6189719104,105
6189719106,105
6189719111,105
6189719113,105
6189719114,105
6189719115,105
6189912582,118
6189912695,118
6189912706,118
6189912718,118
6189912719,118
6189912721,118
6189912724,118
6189912728,118
6189913751,105
6189913752,105
6189913753,105
6189913754,105
6189913844,105
6189913846,105
6189914027,105
6189914040,105
6189914041,105
6189951214,13
6189951215,13
6269420921,112
6269420929,110
6269420934,112
6269420954,137
6286970354,77
6286970356,77
6296708592,110
6296708593,110
6296708594,110
6296708595,110
6296708600,110
6296708601,110
6321980115,104
6321980116,104
6321980123,104
6321980124,104
6321980125,104
6321980126,104
6321980127,104
6321980128,104
6321980131,104
6321980132,104
6321980133,104
6321980140,104
6321980141,104
6321980145,104
6321980146,104
6321980152,104
6321980153,104
6321980156,104
6321980159,104
6321980161,104
6321980162,104
6321980165,104
6321980166,104
6321980167,104
6321980168,104
6321980169,104
6321980170,104
6321980171,104
6321980172,104
6321980173,104
6321980174,104
6321980176,104
6321980179,104
6321980180,104
6321980181,104
6321980183,104
6321980799,104
6321980800,104
6321980807,104
6321980808,104
6321980809,104
6321980815,104
6321980817,104
6321980823,104
6321980824,104
6321980831,104
6321980833,104
6321980839,104
6321980841,104
6321980842,104
6321980843,104
6321980844,104
6321980845,104
6321980854,104
6321980857,104
6321980858,104
6321980863,104
6321980871,104
6321980873,104
6321980877,104
6321980878,104
6321980880,104
6321980885,104
6321980886,123
6321980887,123
6321980888,123
6321980889,123
6321980890,123
6321980891,123
6321980892,123
6321980899,123
6321980902,123
6321980903,123
6321980904,123
6321980905,123
6321980906,123
6321980907,123
6321980908,123
6323931886,103
6323931887,103
6323931888,103
6323931889,103
6323931890,103
6323931891,103
6323931893,103
6323931894,103
6323931897,103
6323931899,103
6323931900,103
6323931903,103
6323931904,103
6323931907,103
6323931911,103
6323931914,103
6323931917,103
6323931924,103
6323931925,103
6323931926,103
6323931927,103
6323931931,103
6323931932,103
6323931934,103
6323931935,103
6323931939,103
6323931940,103
6323931944,103
6323931949,103
6323931950,103
6323931952,103
6323931953,103
6323931956,103
6323931957,103
6323931963,103
6323931969,103
6323931973,103
6323931974,103
6323931983,103
6323931984,103
6323932090,103
6323932095,103
6323932096,103
6323932107,103
6323932117,103
6323932119,103
6323932121,103
6323932125,103
6323932132,103
6323932139,103
6323932140,103
6323932142,103
6323932148,103
6323932155,103
6323932158,103
6323932159,103
6323932161,103
6323932162,103
6323932163,103
6323932165,103
6323932170,103
6323932171,103
6323932175,103
6323932176,103
6323932177,103
6323932178,103
6323932386,103
6323932389,103
6323932394,103
6323932395,103
6323932396,103
6323932397,103
6323932398,103
6323932399,103
6323932400,103
6323932401,103
6323932402,103
6323932403,103
6323932404,103
6323932405,103
6323932406,103
6323932407,103
6323932408,103
6323932409,103
6323932412,103
6323932413,103
6323932416,103
6323932417,103
6323932418,103
6323932419,103
6323932420,103
6323932422,103
6323932423,103
6323932424,103
6323998845,103
6323998849,103
6323998850,103
6323998853,103
6323998854,103
6323998855,103
6323998858,103
6323998861,103
6323998865,103
6323998866,103
6323998867,103
6323998868,103
6323998874,103
6323998879,103
6323998883,103
6324000088,103
6324000092,103
6324000093,103
6324000098,103
6324000099,103
6324000100,103
6324000104,103
6324000107,103
6324000113,103
6324000118,103
6324000126,103
6324000127,103
6324000133,103
6324000135,103
6324000137,103
6324000138,103
6324000141,103
6324000142,103
6324000143,103
6324000144,103
6324000145,103
6324000146,103
6324000147,103
6324000148,103
6324000149,103
6324000156,103
6324000160,103
6324000164,103
6324000165,103
6324000167,103
6324000170,103
6324000173,103
6324000174,103
6324000175,103
6324000181,103
6324000183,103
6324000285,103
6324000286,103
6324000291,103
6324000292,103
6324000298,103
6324000299,103
6324000307,103
6324000308,103
6324000314,103
6324000321,103
6324000329,103
6324000330,103
6324000334,103
6324000335,103
6324000336,103
6324000338,103
6324000371,103
6324000379,103
6324000380,103
6324000382,103
6324000385,103
6324000386,103
6324000388,103
6324000397,103
6324000404,103
6324000411,103
6324000415,103
6324000416,103
6324000417,103
6324000419,103
6324000421,103
6324000424,103
6324000426,103
6324000427,103
6324000430,103
6324000435,103
6324000436,103
6324000441,103
6324000443,103
6324000445,103
6324000449,103
6324000453,103
6324000455,103
6324000458,103
6324000460,103
6324000466,103
6324000471,103
6324000477,103
6324000478,103
6324000479,103
6324000482,103
6324000484,103
6324000489,103
6324000492,103
6324000497,103
6324000499,103
6324000508,103
6324000510,102
6324000511,102
6324000519,102
6324000521,102
6324000522,102
6324000523,102
6324000525,102
6324000528,102
6324000531,102
6324000532,102
6324000536,103
6324000543,103
6324000553,103
6324000564,103
6324000701,103
6324000703,103
6324000704,103
6324000706,103
6324000707,103
6324000709,103
6324000710,103
6324000712,103
6324000714,103
6324000717,103
6324000718,103
6324000719,103
6324000720,103
6324000721,103
6324000722,103
6324000723,103
6324000725,103
6324000726,103
6324000732,103
6324000735,103
6324000740,103
6324000742,103
6324000743,103
6324013298,126
6324013299,126
6324013300,126
6324013302,126
6324013303,126
6324013304,126
6324013305,126
6324013310,126
6324013317,126
6324013318,126
6324013324,126
6324013330,103
6324013331,103
6324013332,103
6324013333,103
6324013334,103
6324013336,103
6324013337,103
6324013338,103
6324013341,103
6324013342,103
6324090024,103
6324090025,103
6324090027,103
6324090029,103
6324090037,103
6324090039,103
6324090041,103
6324090043,103
6324090048,103
6324090050,103
6324090053,103
6324090060,103
6324090066,103
6324090070,103
6324090071,103
6324090072,103
6324090077,103
6324090079,103
6324092688,103
6324092708,103
6324092713,103
6324092722,103
6324092725,103
6324092733,103
6324092734,103
6324092749,103
6324092763,103
6324092771,103
6324092776,103
6324092778,103
6324092890,103
6324092891,103
6324092892,103
6324092899,103
6324092900,103
6324092901,103
6324092904,103
6324092910,103
6324092913,103
6324092920,103
6324092921,103
6324092922,103
6324092923,103
6324092924,103
6324092925,103
6324092926,103
6324092930,103
6324092932,103
6324092933,103
6324092935,103
6324092936,103
6324092938,103
6324092939,103
6324092944,103
6324092956,103
6324092957,103
6324092962,103
6324092963,103
6324092968,103
6324092976,124
6324092977,124
6324092981,124
6324092982,124
6324092991,124
6324092993,124
6324092994,124
6324092995,124
6324092996,124
6324092997,124
6324093000,124
6324093004,124
6324093011,124
6324093015,124
6324093028,124
6324093033,124
6324093043,124
6324093049,124
6324093054,124
6324093055,126
6324093060,126
6324093061,126
6324093062,126
6324093067,124
6324093068,124
6324093069,124
6324093071,124
6324093077,124
6324093078,124
6324093080,126
6324093081,126
6324093085,126
6324093088,126
6324093089,126
6324093091,126
6324093092,126
6324093094,126
6324093095,126
6324093096,126
6324093097,126
6324093098,126
6324093101,126
6324093102,126
6324093103,126
6324093104,126
6324093107,126
6324093112,126
6324093113,126
6324093114,126
6324093115,126
6324093120,126
6324093129,126
6324093132,126
6324093133,126
6324093135,126
6324093137,126
6324093140,126
6324095394,104
6324095395,104
6324095396,104
6324095397,104
6324095398,104
6324095399,104
6324095400,104
6324095403,104
6324095406,104
6324095410,104
6324095411,104
6324095412,104
6324095415,104
6324095416,104
6324095417,104
6324095423,104
6324095428,104
6324095432,104
6324095437,103
6324095442,104
6324095443,103
6324095446,103
6324095447,103
6324095448,103
6324095449,103
6324095450,103
6324095451,103
6324095456,103
6324123102,166
6324123103,166
6324123104,166
6324123105,166
6324123106,171
6324123107,171
6324123108,171
6324123109,171
6324123110,171
6324123113,171
6324123114,171
6324123116,171
6324123119,171
6324123121,171
6324123122,171
6324123123,171
6324123124,171
6324123126,171
6324123127,171
6324123137,171
6324123138,171
6324123139,171
6324123140,171
6324123141,171
6324123142,171
6324123143,171
6324123145,171
6324123146,171
6324123147,171
6324123148,171
6324123149,171
6324123151,171
6324123152,171
6324123153,171
6324123155,171
6324123158,171
6324123159,171
6324123160,171
6324123162,171
6324123167,171
6324123168,171
6324123170,171
6324123171,171
6324129386,171
6324129387,171
6324129389,171
6324129391,171
6324129392,171
6324129398,171
6324129403,171
6324129415,171
6324129416,171
6324129418,171
6324129419,171
6324129420,171
6324129421,171
6324129423,171
6324129424,171
6324129426,171
6324129428,171
6324129429,171
6324129430,171
6324129432,171
6324129442,171
6324129456,171
6324129458,171
6324129462,171
6324129464,171
6324129465,171
6324129469,171
6324129470,171
6324129473,171
6324129474,171
6324129475,171
6324129476,171
6324129477,171
6324129478,171
6324129481,171
6324129482,171
6324129484,171
6324129686,171
6324129687,171
6324129688,171
6324129689,171
6324129690,171
6324129691,171
6324129692,171
6324129693,171
6324129694,171
6324129695,171
6324129697,171
6324135872,166
6324135873,166
6324135877,166
6324135878,166
6324135879,166
6324135881,166
6324135884,166
6324136385,166
6324136386,166
6324136387,166
6324136392,171
6324154649,104
6324154650,104
6324154651,104
6324154652,104
6324154655,104
6324154656,104
6324154657,104
6324154658,104
6324154661,104
6324154662,104
6324154663,104
6324154664,104
6324154666,104
6324154667,105
6324154668,105
6324154669,105
6324154670,105
6324154679,105
6324158103,126
6324158105,126
6324158110,126
6324158118,126
6324158119,126
6324158120,126
6324158121,126
6324158122,126
6324158123,126
6324158124,126
6324158129,126
6324158130,126
6324158134,126
6324158135,126
6324158136,126
6324158137,126
6324158138,126
6324158139,126
6324158141,126
6324158142,126
6324158175,126
6324158176,126
6324158178,126
6324158179,126
6324158180,126
6324158181,126
6324158183,126
6324158184,126
6324158195,126
6324158200,126
6324158201,126
6324158205,126
6324158207,126
6324158214,126
6324158219,126
6324158220,126
6324158221,126
6324158222,126
6324158223,126
6324158224,126
6324158225,126
6324158229,126
6324158230,126
6324158231,126
6324158234,126
6324158235,126
6324158236,126
6324158237,126
6324158238,126
6324158239,126
6324158240,103
6324158242,103
6324158247,103
6324158249,103
6324158251,103
6324162419,124
6324269623,93
6324287885,116
6324287886,116
6324287887,116
6324287888,116
6324287890,116
6324287891,116
6324287892,116
6324287893,116
6324287894,116
6324287895,116
6324287896,116
6324287897,116
6324287898,116
6324287899,116
6324287900,116
6324287901,116
6324287902,116
6324287903,116
6324287904,116
6324287905,116
6324287906,116
6324287907,116
6324287908,116
6324287909,116
6324287910,116
6324287912,116
6324287917,116
6324287918,116
6324287921,116
6324287922,116
6324287923,116
6324287924,116
6324287925,116
6324287930,116
6324287943,116
6324287944,116
6324287945,116
6324287946,116
6324287947,116
6324287955,116
6324287957,116
6324287958,116
6324287960,116
6324287961,116
6324287962,116
6324287965,116
6324287971,116
6324287976,116
6324287980,116
6324287981,116
6324287982,116
6324287985,116
6324287987,116
6324287990,116
6324287991,116
6324287995,116
6324287999,116
6324288000,116
6324288001,116
6324288005,116
6324288006,116
6324288011,116
6324288022,116
6324288023,116
6324288026,116
6324288028,116
6324288029,116
6324288032,116
6324288033,116
6324288034,116
6324288035,116
6324288041,116
6324288051,116
6324288052,116
6324288058,116
6324288059,116
6324288065,116
6324288066,116
6324288069,116
6324288070,116
6324288072,116
6324294980,116
6324294981,116
6324294982,116
6324294983,116
6324294984,116
6324295285,116
6324295286,116
6324295288,116
6324295289,116
6324295294,116
6324295299,116
6324295305,116
6324295314,116
6324295324,116
6324295328,116
6324295329,116
6324295333,116
6324295334,116
6324295338,116
6324295339,116
6324295342,116
6324295343,116
6324295344,116
6324295347,116
6324295348,116
6324295351,116
6324295353,116
6324295354,116
6324295356,116
6324295364,116
6324295366,116
6324295368,116
6324295369,116
6324295373,116
6324295375,116
6324295376,116
6324295387,116
6324295389,116
6324295396,116
6324295397,116
6324295398,116
6324295400,116
6324295404,116
6324295405,116
6324295406,116
6324295407,116
6324295409,116
6324295410,116
6324295412,116
6324295413,116
6324295414,116
6324295416,116
6324295418,116
6324295419,116
6324295420,116
6324295424,116
6324295436,116
6324295438,116
6324295439,116
6324295440,116
6324301459,116
6324301460,116
6324301462,116
6324301463,116
6324301468,116
6324301471,116
6324301472,116
6324301476,116
6324301478,116
6324301480,116
6324301481,116
6324301482,116
6324301484,116
6324301585,116
6324301589,116
6324301590,116
6324301592,116
6324301593,116
6324301600,116
6324301601,116
6324301602,116
6324301603,116
6324301605,116
6324301606,116
6324301614,116
6324301618,116
6324301624,116
6324301626,116
6324301639,116
6324301641,116
6324301642,116
6324301649,116
6324301655,116
6324301657,116
6324301667,116
6324301669,116
6324301672,116
6324301675,116
6324301678,116
6324301682,116
6324301683,116
6324301685,116
6324301714,116
6324301719,116
6324301720,116
6325611008,170
6325611009,116
6325611017,117
6325611018,117
6325611019,117
6325611021,117
6325611024,117
6325611031,117
6325611032,117
6325611033,117
6325611036,117
6325611047,117
6325611048,117
6325611049,117
6325611053,117
6325611054,117
6325611062,117
6325611069,117
6325611071,117
6325611074,117
6325611075,117
6325611077,117
6325611387,117
6325611390,117
6325611391,117
6325611398,117
6325611408,117
6325611411,117
6325611416,117
6325611422,117
6325611423,117
6325611433,117
6325611448,117
6325611449,117
6325611453,117
6325611454,117
6325611455,117
6325611460,117
6325611461,117
6325611462,117
6325611466,117
6325611467,117
6325611468,117
6325611472,117
6325611475,117
6325611477,117
6325611478,117
6325611482,117
6325611608,117
6325611610,117
6325611611,117
6325611631,117
6325611632,117
6325611633,117
6325611638,117
6325611641,117
6325611646,117
6325611662,117
6325611663,117
6325611670,117
6325627041,105
6325700158,105
6325815718,13
6325815720,13
6359551669,138
6359551670,138
6359551671,138
6359551672,138
6359551673,138
6359551674,138
6359551675,138
6359551676,138
6359551677,138
6359551678,138
6359551679,138
6359551680,138
6359551681,138
6359551682,138
6359551683,138
6359551684,138
6359552385,138
6359552386,138
6359552387,138
6359561835,112
6359561840,112
6383951340,131
6383951341,127
6383951343,127
6383952892,172
6383952895,172
6383952897,172
6383952899,172
6383952900,172
6383952904,172
6383952910,172
6383952911,172
6383952921,172
6383952922,172
6383952926,172
6383952927,172
6383952931,172
6383952942,172
6383952947,172
6383952948,172
6383952949,172
6383952950,172
6383952951,172
6383952961,172
6383952962,172
6383952963,172
6383952967,172
6383952970,172
6383952971,172
6383952976,172
6383952984,172
6391232187,142
6391232189,142
6391232191,142
6391232201,142
6391232205,142
6391232217,142
6391232218,142
6391232223,142
6391232224,142
6391232238,142
6391232241,142
6391232242,142
6391232255,142
6391232261,142
6391232264,142
6391232283,142
6391232387,142
6391232393,142
6391232394,142
6391232400,142
6391232407,142
6391232411,142
6391232413,142
6391232415,142
6391232419,142
6391232422,142
6391232425,142
6391232445,142
6391232474,142
6391232479,142
6391232482,142
6391232484,142
6391232485,142
6391232486,142
6391232487,142
6391232488,142
6391232489,142
6391232490,142
